hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,180,2016,October,40,1,2,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108.9,0,0,Canceled,31/08/2016
City Hotel,1,213,2016,October,40,1,2,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,92.65,0,0,Canceled,14/03/2016
City Hotel,1,187,2016,October,40,1,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.4,0,1,Canceled,29/09/2016
City Hotel,1,213,2016,October,40,1,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102.85,0,1,Canceled,06/09/2016
City Hotel,1,167,2016,October,40,1,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.4,0,0,Canceled,07/08/2016
City Hotel,1,26,2016,October,40,1,2,2,2,2,0,HB,BEL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,294,0,2,Canceled,16/09/2016
City Hotel,1,159,2016,October,40,1,2,3,2,1,0,HB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,143.55,0,1,No-Show,01/10/2016
City Hotel,1,157,2016,October,40,1,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.3,0,0,Canceled,04/05/2016
City Hotel,1,40,2016,October,41,2,1,0,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,97.2,0,1,Canceled,27/09/2016
City Hotel,1,4,2016,October,41,2,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,0,Canceled,29/09/2016
City Hotel,1,88,2016,October,41,2,2,0,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.3,0,1,Canceled,07/07/2016
City Hotel,1,11,2016,October,41,2,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,155,0,0,Canceled,21/09/2016
City Hotel,1,47,2016,October,41,2,2,0,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,127,0,1,Canceled,19/08/2016
City Hotel,1,52,2016,October,41,2,2,0,1,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,1,Canceled,25/08/2016
City Hotel,1,39,2016,October,41,2,2,0,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,1,No Deposit,195,NULL,0,Transient,134,0,1,Canceled,19/09/2016
City Hotel,1,44,2016,October,41,2,2,0,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,113.4,0,0,Canceled,18/09/2016
City Hotel,1,34,2016,October,41,2,2,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,29/08/2016
City Hotel,1,26,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,147,0,0,Canceled,08/09/2016
City Hotel,1,81,2016,October,41,2,2,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,119.07,0,0,Canceled,02/08/2016
City Hotel,1,26,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,147,0,0,Canceled,10/09/2016
City Hotel,1,59,2016,October,41,2,2,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.8,0,1,Canceled,24/08/2016
City Hotel,1,25,2016,October,41,2,2,1,2,0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,133,0,1,Canceled,08/09/2016
City Hotel,1,39,2016,October,41,2,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,1,Canceled,29/08/2016
City Hotel,1,133,2016,October,41,2,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,15/06/2016
City Hotel,1,44,2016,October,41,2,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,108,0,1,Canceled,22/08/2016
City Hotel,1,31,2016,October,41,2,2,1,1,0,0,SC,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,114.3,0,1,Canceled,04/09/2016
City Hotel,1,42,2016,October,41,2,2,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,113.4,0,0,Canceled,08/09/2016
City Hotel,1,19,2016,October,41,2,2,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,14/09/2016
City Hotel,1,102,2016,October,41,2,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,10/07/2016
City Hotel,1,34,2016,October,41,2,2,1,2,0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,2,Canceled,26/09/2016
City Hotel,1,10,2016,October,41,2,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,107,0,0,Canceled,24/09/2016
City Hotel,1,24,2016,October,41,2,2,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129,0,3,Canceled,29/09/2016
City Hotel,1,54,2016,October,41,2,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,09/08/2016
City Hotel,1,30,2016,October,41,2,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.28,0,0,Canceled,09/09/2016
City Hotel,1,34,2016,October,41,2,2,2,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,1,Canceled,28/09/2016
City Hotel,1,33,2016,October,41,2,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,123.82,0,0,Canceled,30/08/2016
City Hotel,1,249,2016,October,41,2,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.85,0,0,Canceled,23/02/2016
City Hotel,1,37,2016,October,41,2,2,3,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,125.55,0,0,Canceled,28/09/2016
City Hotel,1,258,2016,October,41,2,2,5,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.1,0,0,Canceled,18/01/2016
City Hotel,1,258,2016,October,41,2,2,5,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.1,0,0,Canceled,18/01/2016
City Hotel,1,258,2016,October,41,2,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100.3,0,0,Canceled,21/01/2016
City Hotel,1,186,2016,October,41,2,2,5,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,30/03/2016
City Hotel,1,258,2016,October,41,2,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100.3,0,0,Canceled,21/01/2016
City Hotel,1,28,2016,October,41,3,1,0,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Canceled,29/09/2016
City Hotel,1,208,2016,October,41,3,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,83.85,0,0,Canceled,21/07/2016
City Hotel,1,43,2016,October,41,3,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,1,Canceled,29/09/2016
City Hotel,1,66,2016,October,41,3,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,119.07,0,1,Canceled,25/08/2016
City Hotel,1,12,2016,October,41,3,1,1,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,0,Canceled,21/09/2016
City Hotel,1,155,2016,October,41,3,1,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,113.4,0,0,Canceled,03/05/2016
City Hotel,1,96,2016,October,41,3,1,1,1,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,3,Canceled,27/08/2016
City Hotel,1,36,2016,October,41,3,1,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,97.2,0,0,Canceled,29/09/2016
City Hotel,1,96,2016,October,41,3,1,1,1,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,03/07/2016
City Hotel,1,33,2016,October,41,3,1,1,3,0,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,215.55,0,3,Canceled,04/09/2016
City Hotel,1,25,2016,October,41,3,1,1,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129,0,1,Canceled,13/09/2016
City Hotel,1,45,2016,October,41,3,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Canceled,19/08/2016
City Hotel,1,157,2016,October,41,3,1,2,2,0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,30/04/2016
City Hotel,1,10,2016,October,41,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,105,0,0,Canceled,30/09/2016
City Hotel,1,24,2016,October,41,3,1,2,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,27/09/2016
City Hotel,1,150,2016,October,41,3,1,2,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,0,Canceled,24/05/2016
City Hotel,1,19,2016,October,41,3,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149,0,0,Canceled,20/09/2016
City Hotel,1,10,2016,October,41,3,1,2,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,3,Canceled,29/09/2016
City Hotel,1,47,2016,October,41,3,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,153,0,1,Canceled,05/09/2016
City Hotel,1,41,2016,October,41,3,1,2,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,0,Canceled,28/09/2016
City Hotel,1,220,2016,October,41,3,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Canceled,29/08/2016
City Hotel,1,219,2016,October,41,3,1,3,2,0,0,BB,MKD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,102.85,0,0,Canceled,29/07/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,49,2016,October,41,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.8,0,2,Canceled,19/09/2016
City Hotel,1,223,2016,October,41,3,1,3,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102.85,0,0,Canceled,24/02/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,49,2016,October,41,3,1,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,15/08/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,160,2016,October,41,3,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.3,0,0,Canceled,27/04/2016
City Hotel,1,30,2016,October,41,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,152.78,0,0,Canceled,04/09/2016
City Hotel,1,45,2016,October,41,3,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,111.6,0,0,Canceled,23/08/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,219,2016,October,41,3,1,3,2,0,0,BB,MKD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,102.85,0,1,Canceled,21/08/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,281,2016,October,41,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,108.8,0,0,Canceled,27/12/2015
City Hotel,1,30,2016,October,41,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.28,0,0,Canceled,04/09/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,223,2016,October,41,3,1,3,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102.85,0,0,Canceled,24/02/2016
City Hotel,1,35,2016,October,41,3,1,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,0,Canceled,29/08/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,206,2016,October,41,3,1,4,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,133.45,0,0,Canceled,14/03/2016
City Hotel,1,27,2016,October,41,3,1,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,163.8,0,0,Canceled,06/09/2016
City Hotel,1,31,2016,October,41,3,1,5,3,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,173.25,0,1,Canceled,21/09/2016
City Hotel,1,67,2016,October,41,3,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,85,0,0,Canceled,20/09/2016
City Hotel,1,122,2016,October,41,4,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,108,0,1,No-Show,04/10/2016
City Hotel,1,207,2016,October,41,4,0,1,2,0,0,SC,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98.1,0,0,Canceled,11/03/2016
City Hotel,1,207,2016,October,41,4,0,1,2,0,0,SC,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98.1,0,0,Canceled,11/03/2016
City Hotel,1,207,2016,October,41,4,0,1,2,0,0,SC,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98.1,0,0,Canceled,11/03/2016
City Hotel,1,207,2016,October,41,4,0,1,2,0,0,SC,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98.1,0,0,Canceled,11/03/2016
City Hotel,1,83,2016,October,41,4,0,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.8,0,1,Canceled,16/09/2016
City Hotel,1,48,2016,October,41,4,0,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,1,Canceled,18/08/2016
City Hotel,1,183,2016,October,41,4,0,3,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.5,0,2,Canceled,29/09/2016
City Hotel,1,184,2016,October,41,4,0,3,1,0,0,BB,NOR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,101.05,0,0,Canceled,09/04/2016
City Hotel,1,184,2016,October,41,4,0,3,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,09/04/2016
City Hotel,1,21,2016,October,41,4,0,3,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,29/09/2016
City Hotel,1,172,2016,October,41,4,0,3,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108.9,0,0,Canceled,14/06/2016
City Hotel,1,172,2016,October,41,4,0,3,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108.9,0,0,Canceled,14/06/2016
City Hotel,1,184,2016,October,41,4,0,3,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,03/04/2016
City Hotel,1,184,2016,October,41,4,0,3,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient,101.05,0,0,Canceled,09/04/2016
City Hotel,1,20,2016,October,41,4,0,3,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129,0,0,Canceled,15/09/2016
City Hotel,1,184,2016,October,41,4,0,3,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,122.4,0,0,Canceled,09/04/2016
City Hotel,1,172,2016,October,41,4,0,3,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,180.9,0,0,Canceled,14/06/2016
City Hotel,1,172,2016,October,41,4,0,3,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,14/06/2016
City Hotel,1,184,2016,October,41,4,0,3,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.4,0,0,Canceled,03/04/2016
City Hotel,1,184,2016,October,41,4,0,3,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.4,0,0,Canceled,09/04/2016
City Hotel,1,50,2016,October,41,4,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.8,0,0,Canceled,15/08/2016
City Hotel,1,38,2016,October,41,4,0,3,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,125.55,0,0,Canceled,28/08/2016
City Hotel,1,46,2016,October,41,4,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,1,Canceled,28/08/2016
City Hotel,1,206,2016,October,41,4,0,4,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102.85,0,4,Canceled,22/09/2016
City Hotel,1,175,2016,October,41,4,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,82.28,0,0,Canceled,19/04/2016
City Hotel,1,168,2016,October,41,4,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,82.28,0,0,Canceled,25/04/2016
City Hotel,1,144,2016,October,41,4,0,5,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.2,0,1,No-Show,04/10/2016
City Hotel,1,139,2016,October,41,4,0,5,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102.06,0,0,Canceled,30/05/2016
City Hotel,1,168,2016,October,41,4,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,96.8,0,0,Canceled,19/04/2016
City Hotel,1,28,2016,October,41,4,0,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,160.3,0,2,Canceled,26/09/2016
City Hotel,1,5,2016,October,41,4,0,5,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,331,0,Transient,131,0,0,No-Show,04/10/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,5,2016,October,41,4,0,5,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,229.46,0,0,Canceled,30/09/2016
City Hotel,1,7,2016,October,41,4,0,5,1,0,0,SC,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,2,Canceled,27/09/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,19,NULL,46,Transient,0,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,19,NULL,46,Transient,0,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,120,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,120,0,0,Canceled,18/12/2015
City Hotel,1,178,2016,April,18,28,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,46,Transient,120,0,0,Canceled,18/12/2015
